1001,0.033658580346205176,0.03931669353660056,0.0375298180743578,0.03804861136875457,0.03366280840468487,0.03211031554369329,0.027422103801031,0.03552520201893972,0.04158540498778776,0.0318910787971483,0.030312663833626765,0.03321849182387351,0.02905746709607515,0.0350656613154534,0.03520740573649352,0.03170297480537084,0.026775561315614888,0.03519604723250268,0.03424748731038401,0.03128901303486954,0.03147216526654151,0.02956895550391316,0.03332409267738079,0.03458042631558704,0.027403622718511662,0.02946582394686596,0.03234631471583417,0.0382509383664965,0.03388761057278386,0.036876659532617956
1005,0.03308918263457182,0.03209400936578689,0.02644822148892463,0.02941717792756731,0.02776609543420218,0.029706562916692242,0.03658060525591108,0.02835483350503895,0.021463010093958887,0.02213554962154878,0.032985563071804905,0.036020444184256775,0.04382208475084772,0.03141285080621929,0.026660722444139445,0.03112957489498504,0.035249262648853745,0.05033072619377687,0.04214916169790088,0.04517742845146754,0.0523908256266648,0.0245222054898173,0.030991481269459626,0.03064940368028566,0.03046402312778001,0.025907730429770574,0.02545689768877882,0.034544556395853875,0.02568719768877585,0.05739261121435892
1007,0.030966298322088175,0.03392153175791513,0.04612356597710002,0.031087376152748314,0.029762538945443756,0.02912265056381934,0.02960627793743988,0.02665305350353479,0.040559558840445126,0.04019795088902591,0.027450927421283154,0.03675132479849058,0.034377697968220274,0.024761045264568005,0.025781217326996134,0.038119490695458655,0.042278836879416866,0.02781981717536731,0.03794824164251194,0.02051339262950152,0.043081497079308646,0.03417792816597879,0.03584651459156664,0.03591162337074428,0.037377841150244666,0.03143496158131203,0.0348377931158823,0.03298185383065168,0.03492412057785239,0.025623071845083452
1008,0.02853159070006252,0.03570738822229149,0.040325751006327376,0.03256475008946831,0.026821743338813396,0.026125640949767943,0.03182242785407079,0.0265853139922684,0.041228833382944335,0.044325281307352145,0.035924081067846635,0.03774951613159136,0.03326367162201452,0.03544015959725866,0.024959322713361855,0.036440780486653085,0.03671084605547712,0.029094233705804422,0.041958812975633676,0.022938550174471252,0.035462140421231636,0.03334556269140604,0.030973571826230107,0.03430834969869719,0.034643253068911195,0.026542755340125963,0.037803760070262295,0.037690147420630746,0.031790002295546335,0.02892176179347924
1010,0.02713235500468308,0.043603064542144174,0.031854117566842484,0.02261366846757915,0.030582830145199462,0.042885592856119106,0.024463601495056272,0.03316034888577736,0.030150948231636655,0.03198137238782621,0.03995076602968471,0.023551571707898872,0.023058212358714063,0.03526654371265658,0.037629706066710365,0.03126253689343323,0.03660280535604872,0.046957175133221576,0.03246372700685162,0.03613280398399579,0.03675167557881907,0.03272672577228503,0.040687887225791836,0.026211831988091485,0.023808537773983465,0.02657565374623957,0.041842841838642494,0.021594796228217673,0.05207272836172882,0.03642357365412076
1011,0.029830080537645447,0.04955168150375541,0.02774107136654895,0.02599387348825455,0.04615567993630002,0.039450508040818545,0.04234448236105897,0.03683973701732094,0.023653441168972337,0.03356663648285743,0.03286771734461874,0.04033593992395359,0.03140193527516434,0.034120199998644365,0.02514298922098943,0.03925685570278431,0.022034634287016967,0.029922871490190135,0.019262202804267946,0.04301096831126883,0.03538679695291299,0.026408566147133765,0.030357310771116877,0.03084694189524032,0.04570984585803962,0.028845704145248716,0.027215928509179445,0.02919182720869948,0.040374458142924986,0.0331791141070726
1012,0.036005448077390347,0.03592043818016353,0.03667269391877243,0.037858966320766865,0.032960415453952126,0.04361544606211601,0.029927133564093895,0.03117628648391051,0.030893912432094474,0.02922784889720281,0.033758490718288604,0.0302585282802008,0.030411809090698235,0.03473099267464302,0.038545163512225936,0.035346617529078396,0.024836951555845265,0.03641469806828532,0.031773232567050856,0.03497079290299595,0.02638920188782267,0.033748365811938276,0.03598540796310631,0.031429270105606755,0.029069356853107818,0.03409488066707439,0.03436034451130613,0.03164469483566902,0.0376097464233789,0.030362864651214815
1013,0.036779155054713665,0.02904886050950523,0.030826120156262512,0.036212177159625325,0.03209609398876525,0.03716285033058126,0.03244188952333733,0.03864916671105129,0.03500150336694503,0.03025151881199536,0.03213601126132533,0.029481670988645826,0.03544282193861897,0.033114554906317054,0.036014836434245405,0.03444577326713215,0.029055692184974596,0.03459863309934501,0.030117299563826225,0.031075279557781374,0.03146261577317192,0.031029188636315687,0.038238964014984035,0.03511344200388341,0.03690614450468431,0.03493142376819607,0.033360801854121123,0.030253847514320937,0.0319505148423555,0.03280114827297312
1014,0.03268998696811093,0.0549479707458252,0.025232933811962045,0.03491811060352064,0.03179585063751161,0.030348714770510737,0.028365655972541454,0.038099167577252284,0.02543040114129855,0.026218082933917846,0.03156435109403735,0.03379287541491306,0.04283354795821164,0.0362047324529467,0.0321912201936192,0.030816420483103343,0.02722395533927311,0.042604028828221494,0.023655501350933278,0.026861704682860848,0.034463853267672796,0.03159646080669732,0.030317109814669337,0.03291329320361078,0.040593576262589075,0.02922458310037265,0.035962032713522274,0.04233421045570408,0.02923473467138718,0.03756493274320307
1015,0.03753934786055661,0.037662242289094316,0.032804697769621284,0.03426245961161881,0.03257558578407449,0.036362395057075295,0.03253320978161525,0.034169006702722285,0.032978644815770515,0.026742180647231734,0.029423428882552158,0.03402365927951149,0.03237192423923199,0.03363405620594916,0.04296490528331816,0.030804978511686593,0.029487602896676377,0.034428155462956515,0.027881847011376727,0.03085263529349919,0.026920327574434546,0.03748242513565642,0.03255776822576916,0.027961032890861433,0.03551102244783451,0.03687655053991077,0.03559358612202226,0.034119879833235396,0.031779610931362556,0.03769483291277409
